14059,0.3,"Premium","G","VS1",61.8,59,605,4.34,4.37,2.69
14060,0.3,"Ideal","F","VS2",61.1,56,605,4.31,4.33,2.64
14061,0.3,"Ideal","F","VS2",60.4,56,605,4.34,4.37,2.63
14062,0.3,"Good","H","VVS2",63.5,55,605,4.25,4.28,2.71
14063,0.3,"Ideal","H","VVS2",62.6,55,605,4.25,4.28,2.67
14064,0.3,"Good","G","VS1",63.4,58,605,4.23,4.25,2.69
14065,0.3,"Ideal","F","VS2",61.8,57,605,4.31,4.33,2.67
14066,0.3,"Ideal","H","VVS2",61.2,57,605,4.31,4.32,2.64
14067,0.3,"Ideal","F","VS2",62.5,55,605,4.27,4.31,2.68
14068,0.3,"Ideal","G","VS1",62.6,57,605,4.27,4.29,2.68
14069,0.3,"Very Good","F","VS2",62.8,56,605,4.29,4.31,2.7
14070,0.3,"Good","H","VVS2",63.6,56,605,4.26,4.29,2.72
14071,1.04,"Premium","D","SI1",61.5,58,5708,6.53,6.48,4
14072,1.04,"Good","D","SI1",63.7,58,5708,6.43,6.39,4.08
14073,0.91,"Premium","F","VVS2",63,56,5708,6.17,6.12,3.87
14074,1.02,"Very Good","D","SI1",62.7,60,5709,6.34,6.39,3.99
14075,1.03,"Ideal","E","SI1",62,53,5710,6.5,6.47,4.02
14076,1.03,"Premium","E","SI1",62.9,56,5710,6.49,6.39,4.05
14077,1.2,"Ideal","H","SI2",61.6,57,5712,6.84,6.79,4.2
14078,1.01,"Very Good","I","SI1",60.1,59,5712,6.44,6.47,3.88
14079,1.2,"Premium","I","SI1",62.6,59,5712,6.85,6.79,4.27
14080,1.2,"Premium","F","SI2",62.9,57,5712,6.8,6.72,4.25
14081,1.2,"Ideal","H","SI2",61,57,5712,6.9,6.84,4.19
14082,1.01,"Very Good","F","SI1",63.5,57,5713,6.38,6.31,4.03
14083,1.06,"Very Good","D","SI1",59.4,57,5713,6.65,6.72,3.97
14084,1.01,"Premium","F","SI1",58.9,60,5713,6.57,6.5,3.85
14085,1.01,"Premium","G","VS2",62.6,56,5713,6.41,6.34,3.99
14086,1.24,"Ideal","I","SI1",61.3,56,5714,6.9,6.93,4.24
14087,1.22,"Ideal","G","SI2",59.6,56,5714,7.05,7.02,4.19
14088,1.27,"Very Good","H","SI2",60.6,59,5715,6.97,7,4.23
14089,1.35,"Premium","J","SI1",61.1,61,5715,7.13,7.1,4.35
14090,1.23,"Ideal","F","SI2",62.8,57,5715,6.74,6.86,4.27
14091,1.35,"Premium","I","SI2",59.8,59,5715,7.26,7.2,4.32
14092,1.1,"Premium","F","SI1",59.5,59,5717,6.7,6.77,4.01
14093,1.19,"Ideal","E","SI2",60.2,57,5717,6.84,6.87,4.13
14094,1.32,"Very Good","H","SI1",63.5,57,5717,6.88,6.92,4.38
14095,0.91,"Ideal","D","SI1",60.6,56,5717,6.27,6.3,3.81
14096,1.23,"Premium","I","SI1",60.3,58,5717,6.95,6.92,4.18
14097,1.23,"Premium","I","SI1",62,57,5717,6.91,6.83,4.26
14098,1.23,"Premium","H","SI2",62,59,5717,6.92,6.88,4.28
14099,1.2,"Premium","H","SI1",62.4,58,5718,6.76,6.79,4.23
14100,1,"Very Good","E","SI1",59.2,59,5718,6.49,6.55,3.86
22999,1.13,"Ideal","F","VVS1",61.7,56,11051,6.68,6.75,4.14
23000,1.2,"Ideal","D","VS1",61,59,11053,6.79,6.85,4.16
23001,1.01,"Ideal","D","VVS2",61.1,57,11057,6.49,6.47,3.96
23002,2.02,"Premium","I","VS2",61.2,60,11059,8.22,8.13,5
23003,1.47,"Very Good","G","VS2",62.7,56,11060,7.15,7.18,4.49
23004,1.3,"Premium","G","VVS1",60.5,60,11061,7.01,7.05,4.25
23005,1.02,"Premium","E","VVS1",61.5,59,11062,6.41,6.46,3.96
23006,1.51,"Ideal","H","SI1",62.3,53.7,11062,7.33,7.37,4.58
23007,1.7,"Premium","I","VS2",61.7,59,11062,7.63,7.57,4.69
23008,1.52,"Premium","H","VS2",61.1,59,11066,7.45,7.38,4.53
23009,1.55,"Ideal","I","VS1",61.9,55,11067,7.46,7.43,4.61
23010,1.51,"Very Good","H","VS2",60.9,57,11068,7.39,7.43,4.51
23011,0.35,"Premium","E","SI2",61.5,59,630,4.56,4.52,2.79
23012,0.35,"Premium","E","SI2",61,58,630,4.56,4.52,2.77
23013,0.3,"Premium","H","VS1",62.1,59,630,4.28,4.25,2.65
23014,0.3,"Premium","H","VS1",62.4,60,630,4.29,4.23,2.66
23015,0.3,"Very Good","H","VS1",63.2,58,630,4.26,4.22,2.68
23016,0.3,"Premium","G","VS2",61.1,62,630,4.33,4.28,2.63
23017,0.3,"Premium","G","VS2",62.6,62,630,4.25,4.21,2.65
23018,0.3,"Very Good","G","VS2",63.1,58,630,4.27,4.23,2.68
23019,0.4,"Ideal","F","I1",63.3,60,630,4.68,4.64,2.95
23020,0.3,"Premium","G","VS2",61.8,60,630,4.29,4.25,2.64
23021,0.3,"Fair","E","VS2",66.7,59,630,4.23,4.05,2.78
23022,0.35,"Ideal","I","VS2",61.7,57,630,4.56,4.52,2.8
23023,0.35,"Premium","I","VS2",61.2,58,630,4.57,4.55,2.79
23024,0.35,"Ideal","E","SI2",61.4,56,630,4.55,4.51,2.78
23025,0.3,"Very Good","G","VVS2",62.4,56,631,4.27,4.3,2.67
23026,0.3,"Very Good","G","VVS2",60.3,57,631,4.35,4.36,2.63
23027,0.3,"Very Good","H","VVS1",61,55,631,4.35,4.39,2.66
23028,0.3,"Ideal","H","VVS2",61.9,54.5,631,4.31,4.35,2.68
23029,0.3,"Ideal","H","VVS2",61.7,54.2,631,4.32,4.35,2.67
23030,0.33,"Ideal","G","SI1",61.3,56,631,4.51,4.46,2.75
23031,0.33,"Premium","G","SI1",59.8,58,631,4.54,4.52,2.71
23032,0.33,"Premium","D","SI2",62.7,58,631,4.41,4.39,2.76
23033,0.33,"Premium","D","SI2",61.6,59,631,4.42,4.41,2.72
23034,0.33,"Ideal","D","SI2",61.3,56,631,4.49,4.45,2.74
23035,0.33,"Premium","G","SI1",61.1,59,631,4.45,4.42,2.71
23036,0.33,"Ideal","D","SI2",60.9,56,631,4.48,4.45,2.72
23037,0.33,"Ideal","D","SI2",61.1,57,631,4.5,4.47,2.74
23038,0.33,"Premium","D","SI2",59.5,59,631,4.5,4.48,2.67
23039,0.33,"Ideal","D","SI2",62,57,631,4.46,4.45,2.76
23040,0.33,"Very Good","D","SI2",63.4,56,631,4.43,4.4,2.8
23041,1.57,"Ideal","H","SI1",62.4,56,11068,7.42,7.45,4.64
23042,1.53,"Very Good","E","SI2",59.3,58,11069,7.54,7.57,4.48
23043,1.3,"Ideal","G","VVS2",62,57,11073,6.96,7.03,4.34
23044,1.11,"Ideal","E","VVS2",62.9,55,11074,6.56,6.62,4.14
23045,1.52,"Good","E","SI1",63.5,58,11075,7.29,7.36,4.65
23046,1.51,"Very Good","H","VS2",60.9,54,11077,7.38,7.41,4.5
23047,1.53,"Premium","D","SI2",60.7,60,11078,7.45,7.41,4.51
23048,1.63,"Ideal","H","SI1",61.9,57,11078,7.59,7.53,4.68
23049,1.5,"Ideal","G","SI1",62,56,11079,7.29,7.33,4.53
23050,1.32,"Ideal","G","VS1",61.7,56,11079,7.03,7.11,4.36
23051,1.23,"Very Good","G","VVS1",61.2,55.8,11081,6.9,6.94,4.23
23052,1.01,"Ideal","D","VVS2",62.3,53,11082,6.4,6.47,4.02
23053,1.69,"Ideal","I","VS2",61.7,56,11086,7.65,7.71,4.74
23054,1.53,"Premium","H","VS2",60.1,58,11087,7.6,7.57,4.71
23055,1.51,"Good","D","SI1",64.9,60,11087,7.14,7.2,4.65
23056,1.51,"Very Good","I","VVS1",63,59,11088,7.24,7.3,4.58
23057,1.5,"Premium","H","VS1",62.1,59,11088,7.27,7.31,4.53
23058,1.5,"Premium","H","VS1",59.9,60,11088,7.39,7.44,4.44
23059,2.2,"Very Good","H","SI2",63.3,57,11088,8.28,8.17,5.21
23060,1.25,"Premium","E","VS1",61.5,59,11088,6.95,6.91,4.26
23061,1.25,"Ideal","G","VVS2",62,59,11089,6.88,6.96,4.29
23062,1.61,"Ideal","E","SI2",63,60,11090,7.45,7.42,4.68
23063,1.7,"Very Good","F","SI2",63.4,57,11091,7.54,7.57,4.79
23064,1.5,"Premium","H","VS2",62.4,59,11092,7.29,7.32,4.56
23065,1.52,"Very Good","G","VS2",62.4,56,11093,7.26,7.36,4.56
23066,2.07,"Premium","H","SI2",59.6,60,11094,8.3,8.24,4.93
23067,2.01,"Good","G","SI2",63.6,59,11096,7.97,7.9,5.05
23068,1.51,"Fair","E","SI1",58.4,70,11102,7.55,7.39,4.36
23069,1.55,"Premium","D","SI2",62,58,11103,7.44,7.39,4.6
23070,1.18,"Ideal","E","VS1",61.4,57,11104,6.77,6.81,4.17
23071,1.22,"Premium","G","IF",59.2,58,11104,7.02,6.97,4.14
23072,2.25,"Ideal","I","SI2",60.7,56,11104,8.54,8.5,5.17
23073,1.53,"Premium","H","VS2",62.7,56,11104,7.39,7.31,4.61
23074,1.71,"Premium","I","SI1",60.2,58,11104,7.79,7.75,4.68
23075,1.52,"Premium","H","VS2",59.4,59,11105,7.45,7.49,4.44
23076,1.52,"Ideal","G","SI1",60.3,57,11105,7.47,7.51,4.52
23077,1.87,"Premium","I","SI2",60.3,61,11105,7.95,7.91,4.78
23078,2,"Premium","J","SI2",60.9,54,11106,8.17,8.12,4.96
23079,1.54,"Premium","G","SI1",61.8,59,11107,7.32,7.37,4.54
23080,1.31,"Very Good","G","VVS2",62.2,59,11108,6.91,6.98,4.32
23081,2,"Premium","H","SI2",61.4,59,11108,8.07,8,4.93
23082,1.41,"Ideal","G","VS1",60.4,57,11109,7.31,7.22,4.39
23083,1.34,"Ideal","H","IF",60.9,57,11109,7.09,7.19,4.35
23084,2.01,"Very Good","J","SI2",61,57,11110,8.09,8.14,4.95
23085,1.58,"Ideal","I","SI1",61.7,56,11110,7.47,7.5,4.62
23086,1.22,"Ideal","G","IF",61.7,56,11111,6.87,6.91,4.25
23087,1.75,"Ideal","F","SI2",62.9,57,11113,7.71,7.59,4.81
23088,1.57,"Premium","G","SI1",59.5,58,11113,7.61,7.56,4.51
23089,1.57,"Premium","G","SI1",59.2,59,11113,7.68,7.6,4.52
23090,1.47,"Premium","G","VS2",62.8,57,11113,7.27,7.22,4.55
23091,1.62,"Ideal","H","VS2",62.4,57,11114,7.48,7.53,4.68
23092,2.25,"Premium","I","SI2",61.9,59,11114,8.42,8.35,5.19
23093,1.13,"Ideal","E","VVS2",61.4,57,11115,6.69,6.74,4.12
23094,1.13,"Ideal","E","VVS2",61.6,56,11115,6.69,6.71,4.13
23095,2.01,"Good","I","VS2",59,64,11115,8.25,8.19,4.85
23096,1.02,"Ideal","F","IF",62,58,11116,6.44,6.49,4.01
23097,1.34,"Premium","G","VVS2",61.3,58,11118,7.16,7.1,4.37
23098,2.34,"Very Good","H","I1",62.4,55.4,11119,8.44,8.51,5.29
23099,2.02,"Premium","I","SI1",62.1,58,11119,8.1,8.04,5.01
43733,0.51,"Ideal","E","SI1",61.5,55,1438,5.16,5.18,3.18
43734,0.51,"Ideal","G","VS2",62.4,56,1438,5.11,5.14,3.2
43735,0.51,"Very Good","E","SI1",62.3,58,1438,5.05,5.12,3.17
43736,0.51,"Very Good","G","VS2",62.4,57,1438,5.09,5.11,3.18
43737,0.51,"Very Good","G","VS2",62.7,58,1438,5.09,5.12,3.2
43738,0.51,"Very Good","E","SI1",61.3,54,1438,5.13,5.18,3.16
43739,0.51,"Very Good","E","SI1",60.8,57,1438,5.19,5.24,3.17
43740,0.51,"Ideal","E","SI1",59.6,57,1438,5.2,5.24,3.11
43741,0.51,"Ideal","G","VS2",61.7,57,1438,5.12,5.15,3.17
43742,0.51,"Good","H","VS1",63.7,55,1438,5.07,5.1,3.24
43743,0.51,"Very Good","G","VS2",62.9,58,1438,5.05,5.12,3.2
43744,0.51,"Ideal","E","SI1",62.7,55,1438,5.07,5.1,3.19
43745,0.51,"Very Good","E","SI1",62.5,57,1438,5.06,5.09,3.17
43746,0.51,"Very Good","E","SI1",62.8,55,1438,5.07,5.12,3.2
43747,0.51,"Premium","G","VS2",61.2,60,1438,5.12,5.17,3.15
43748,0.51,"Very Good","E","SI1",62.8,56,1438,5.07,5.15,3.21
43749,0.51,"Premium","G","VS2",62.4,58,1438,5.11,5.12,3.19
43750,0.51,"Ideal","E","SI1",62.1,55,1438,5.09,5.15,3.18
43751,0.51,"Very Good","G","VS2",62.3,59,1438,5.07,5.1,3.17
43752,0.58,"Very Good","D","SI2",62.9,56,1438,5.31,5.35,3.35
43753,0.44,"Ideal","E","VVS1",59.9,57,1438,4.93,4.97,2.96
43754,0.53,"Ideal","E","SI2",61.4,56,1438,5.21,5.25,3.21
43755,0.61,"Premium","I","VS2",61.8,56,1438,5.44,5.41,3.35
43756,0.41,"Ideal","F","IF",61.3,56,1439,4.76,4.77,2.92
43757,0.41,"Ideal","F","IF",61.9,56,1439,4.77,4.79,2.96
43758,0.41,"Premium","F","IF",62.6,58,1439,4.73,4.76,2.97
43759,0.41,"Ideal","F","IF",61.6,56,1439,4.79,4.82,2.96
43760,0.41,"Ideal","F","IF",61.4,56,1439,4.77,4.81,2.94
43761,0.41,"Ideal","F","IF",62.1,55,1439,4.76,4.81,2.97
43762,0.41,"Ideal","F","IF",61.9,56,1439,4.78,4.81,2.97
43763,0.53,"Ideal","G","SI1",61,55,1439,5.23,5.26,3.2
43764,0.41,"Ideal","F","IF",61.4,58,1439,4.78,4.83,2.95
43765,0.41,"Ideal","F","IF",61.4,56,1439,4.81,4.83,2.96
43766,0.41,"Ideal","F","IF",62.3,55,1439,4.78,4.82,2.99
43767,0.41,"Ideal","F","IF",61.7,56,1439,4.79,4.83,2.97
43768,0.54,"Ideal","H","VS2",60.1,57,1439,5.33,5.28,3.19
43769,0.54,"Premium","H","VS2",62.6,58,1439,5.19,5.16,3.24
43770,0.54,"Very Good","H","VS2",63.2,55,1439,5.24,5.2,3.3
43771,0.54,"Premium","G","SI1",61.6,58,1439,5.26,5.21,3.23
43772,0.58,"Premium","H","VS2",59.7,59,1439,5.42,5.33,3.21
43773,0.58,"Very Good","F","SI1",62.2,57,1440,5.32,5.36,3.32
43774,0.56,"Very Good","E","SI1",60.2,57,1440,5.36,5.4,3.24
43775,0.54,"Very Good","E","SI1",63.2,57,1440,5.15,5.2,3.27
43776,0.54,"Ideal","E","SI1",60.6,58,1440,5.27,5.29,3.2
43777,0.63,"Good","I","VS2",56.1,65,1440,5.73,5.78,3.23
43778,0.53,"Good","H","IF",61.2,65,1440,5.16,5.27,3.19
43779,0.37,"Fair","D","IF",61.2,57,1440,4.68,4.73,2.88
43780,0.4,"Ideal","D","VVS1",60.3,57,1441,4.81,4.78,2.89
43781,0.47,"Ideal","G","VVS1",61.3,56,1441,5.03,5.05,3.09
43782,0.62,"Ideal","F","SI2",61.3,55,1441,5.55,5.47,3.38
43783,0.57,"Ideal","G","SI1",62.1,55,1441,5.32,5.34,3.31
43784,0.57,"Ideal","G","SI1",62.3,54,1441,5.34,5.35,3.33
43785,0.57,"Ideal","G","SI1",62.2,55,1441,5.33,5.35,3.32
43786,0.46,"Ideal","G","IF",62.5,57,1441,4.89,4.94,3.07
43787,0.56,"Ideal","F","SI1",61.4,57,1441,5.3,5.28,3.25
43788,0.56,"Premium","G","SI1",58.8,59,1441,5.4,5.38,3.17
43789,0.56,"Ideal","G","SI1",62.5,56,1441,5.28,5.21,3.28
43790,0.56,"Premium","G","SI1",60.2,59,1441,5.36,5.34,3.22
43791,0.56,"Very Good","F","SI1",63.2,56,1441,5.29,5.24,3.33
43792,0.54,"Ideal","G","VS2",62.8,55,1441,5.23,5.17,3.27
43793,0.58,"Very Good","F","SI1",59.4,58,1442,5.45,5.5,3.25
43794,0.51,"Very Good","D","SI1",63,58,1442,5.05,5.07,3.19
43795,0.7,"Good","J","SI1",64.3,56,1442,5.62,5.57,3.6
43796,0.41,"Ideal","E","VVS1",61.9,58,1442,4.77,4.8,2.96
43797,0.6,"Ideal","H","VS2",62.1,55,1442,5.42,5.46,3.38
43798,0.51,"Ideal","H","VS2",60.8,57,1442,5.14,5.16,3.13
43799,0.51,"Ideal","F","VS2",62.5,55,1442,5.08,5.13,3.19
43800,0.59,"Ideal","I","VS1",62.2,57,1442,5.33,5.38,3.33
43801,0.58,"Ideal","G","SI1",61.4,55.8,1442,5.34,5.38,3.29
43802,0.58,"Ideal","F","SI1",59.9,56,1442,5.41,5.47,3.26
43803,0.58,"Ideal","D","SI2",61.2,57,1442,5.4,5.36,3.29
43804,0.58,"Ideal","D","SI2",62.7,56,1442,5.32,5.3,3.33
43805,0.51,"Ideal","G","VS2",62.8,55,1443,5.1,5.06,3.19
43806,0.51,"Very Good","G","VS2",63.4,55,1443,5.06,5.03,3.2
43807,0.51,"Ideal","G","VS2",62.2,54,1443,5.11,5.14,3.19
43808,0.51,"Premium","H","VS1",62.5,58,1443,5.12,5.09,3.19
43809,0.51,"Premium","G","VS2",61.3,59,1443,5.17,5.11,3.15
43810,0.51,"Ideal","G","VS2",62,56,1443,5.18,5.11,3.19
43811,0.51,"Premium","G","VS2",62.6,57,1443,5.15,5.1,3.21
43812,0.51,"Good","G","VS2",63.9,56,1443,5.1,5.07,3.25
43813,0.51,"Ideal","E","SI1",61.7,55,1443,5.17,5.13,3.18
43814,0.51,"Ideal","E","SI1",61.1,56,1443,5.2,5.17,3.17
43815,0.51,"Ideal","E","SI1",62.4,55,1443,5.14,5.09,3.19
43816,0.51,"Premium","E","SI1",61,58,1443,5.13,5.1,3.12
43817,0.51,"Premium","E","SI1",61.8,58,1443,5.15,5.11,3.17
43818,0.51,"Ideal","E","SI1",62,55,1443,5.14,5.12,3.18
43819,0.51,"Ideal","E","SI1",62.3,56,1443,5.15,5.12,3.2
43820,0.51,"Good","E","SI1",63.9,54,1443,5.09,5.05,3.24
43821,0.51,"Premium","E","SI1",62.8,61,1443,5.07,5.06,3.18
43822,0.51,"Ideal","E","SI1",62.5,56,1443,5.1,5.07,3.18
43823,0.51,"Very Good","E","SI1",63.5,54,1443,5.1,5.07,3.23
43824,0.51,"Good","E","SI1",63.9,56,1443,5.11,5.07,3.25
43825,0.51,"Very Good","E","SI1",63.2,61,1443,5.08,5.05,3.2
43826,0.51,"Premium","E","SI1",58.8,58,1443,5.28,5.23,3.09
43827,0.51,"Premium","E","SI1",60.3,56,1443,5.27,5.17,3.15
43828,0.51,"Very Good","G","VS2",63.5,57,1443,5.06,5.05,3.21
43829,0.51,"Good","F","VS2",63.1,59,1444,5.04,5.1,3.2
43830,0.41,"Ideal","E","VVS1",61.5,56,1444,4.81,4.82,2.96
43831,0.49,"Premium","D","SI1",61.3,57,1444,5.21,5.02,3.14
43832,0.59,"Very Good","I","VS2",61.2,57,1445,5.4,5.42,3.31
43833,0.59,"Very Good","I","VS2",60.3,59,1445,5.41,5.43,3.27
